Invoice_ID,Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Sales,Cost,Profit,Region,Payment_Method,Year,Month,Month_Name,Month_Year,Quarter,Weekday,Week_Number,Profit_Margin_%,Revenue_Per_Unit,Is_Weekend,High_Value_Order
INV00124,2023-05-14,CUST1012,Product7136,Bp Monitor,Medical Devices,6,738.03,4428.18,2966.86,1461.32,East Branch,Credit Card,2023,5,May,May-2023,Q2,Sunday,19,33.0,738.03,True,True
INV00125,2023-07-09,CUST1054,Product2386,Knee Support,Medical Devices,2,3226.12,6452.24,4944.0,1508.24,South Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Sunday,27,23.38,3226.12,True,True
INV00126,2023-05-29,CUST1113,Product9378,Atorvastatin 20Mg,Prescription Drugs,5,544.43,2722.15,2288.63,433.52,East Branch,Debit Card,2023,5,May,May-2023,Q2,Monday,22,15.93,544.43,False,False
INV00127,2023-09-03,CUST1036,Product9942,Giloy Juice,Herbal & Ayurvedic,6,327.55,1965.3,1232.94,732.36,Central Branch,Cash,2023,9,Sep,Sep-2023,Q3,Sunday,35,37.26,327.55,True,False
INV00128,2023-12-31,CUST1073,Product3343,Lip Balm,Cosmetics & Skincare,3,681.15,2043.45,998.02,1045.43,East Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Sunday,52,51.16,681.15,True,False
INV00129,2023-01-25,CUST1108,Product9363,Amoxicillin 500Mg,Prescription Drugs,1,622.79,622.79,488.44,134.35,East Branch,Debit Card,2023,1,Jan,Jan-2023,Q1,Wednesday,4,21.57,622.79,False,False
INV00130,2023-02-13,CUST1049,Product4004,B-Complex,Supplements & Vitamins,6,769.74,4618.44,3047.05,1571.39,East Branch,Debit Card,2023,2,Feb,Feb-2023,Q1,Monday,7,34.02,769.74,False,True
INV00131,2023-11-14,CUST1081,Product2750,Metformin 850Mg,Prescription Drugs,1,423.42,423.42,360.07,63.35,East Branch,Upi,2023,11,Nov,Nov-2023,Q4,Tuesday,46,14.96,423.42,False,False
INV00132,2023-09-25,CUST1109,Product9238,Heating Pad,Medical Devices,6,3437.85,20627.1,13806.28,6820.82,East Branch,Credit Card,2023,9,Sep,Sep-2023,Q3,Monday,39,33.07,3437.85,False,True
INV00133,2023-09-07,CUST1115,Product9007,Vitamin C 500Mg,Otc Medicines,1,79.59,79.59,54.63,24.96,Central Branch,Cash,2023,9,Sep,Sep-2023,Q3,Thursday,36,31.36,79.59,False,False
INV00134,2023-04-13,CUST1108,Product8980,Cetirizine 10Mg,Otc Medicines,7,282.46,1977.22,1287.14,690.08,North Branch,Debit Card,2023,4,Apr,Apr-2023,Q2,Thursday,15,34.9,282.46,False,False
INV00135,2023-12-30,CUST1093,Product1920,Cetirizine 10Mg,Otc Medicines,5,194.99,974.95,693.96,280.99,North Branch,Insurance,2023,12,Dec,Dec-2023,Q4,Saturday,52,28.82,194.99,True,False
INV00136,2023-11-07,CUST1034,Product5346,Bp Monitor,Medical Devices,1,3135.13,3135.13,2278.7,856.43,East Branch,Credit Card,2023,11,Nov,Nov-2023,Q4,Tuesday,45,27.32,3135.13,False,False
INV00137,2023-02-08,CUST1062,Product9436,Tulsi Drops,Herbal & Ayurvedic,5,279.66,1398.3,790.74,607.56,West Branch,Upi,2023,2,Feb,Feb-2023,Q1,Wednesday,6,43.45,279.66,False,False
INV00138,2023-12-25,CUST1065,Product4760,Sunscreen Spf50,Cosmetics & Skincare,4,788.06,3152.24,1601.12,1551.12,West Branch,Upi,2023,12,Dec,Dec-2023,Q4,Monday,52,49.21,788.06,False,False
INV00139,2023-05-26,CUST1073,Product5494,Protein Powder,Supplements & Vitamins,6,461.85,2771.1,1487.51,1283.59,Central Branch,Cash,2023,5,May,May-2023,Q2,Friday,21,46.32,461.85,False,False
INV00140,2023-03-02,CUST1124,Product5805,Amoxicillin 500Mg,Prescription Drugs,4,248.06,992.24,722.36,269.88,Central Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Thursday,9,27.2,248.06,False,False
INV00141,2023-08-14,CUST1004,Product6690,Turmeric Capsules,Herbal & Ayurvedic,6,392.42,2354.52,1347.12,1007.4,North Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Monday,33,42.79,392.42,False,False
INV00142,2023-11-26,CUST1057,Product3265,Antiseptic Cream,Cosmetics & Skincare,7,222.93,1560.51,768.3,792.21,East Branch,Credit Card,2023,11,Nov,Nov-2023,Q4,Sunday,47,50.77,222.93,True,False
INV00143,2023-09-18,CUST1099,Product2913,Amoxicillin 500Mg,Prescription Drugs,2,680.28,1360.56,1121.07,239.49,North Branch,Cash,2023,9,Sep,Sep-2023,Q3,Monday,38,17.6,680.28,False,False
INV00144,2023-03-03,CUST1013,Product8287,Omeprazole 20Mg,Prescription Drugs,3,385.11,1155.33,876.53,278.8,North Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Friday,9,24.13,385.11,False,False
INV00145,2023-04-08,CUST1067,Product2218,Knee Support,Medical Devices,1,2197.41,2197.41,1612.86,584.55,East Branch,Cash,2023,4,Apr,Apr-2023,Q2,Saturday,14,26.6,2197.41,True,False
INV00146,2023-01-25,CUST1124,Product1974,Metformin 850Mg,Prescription Drugs,4,107.28,429.12,355.03,74.09,Central Branch,Debit Card,2023,1,Jan,Jan-2023,Q1,Wednesday,4,17.27,107.28,False,False
INV00147,2023-02-06,CUST1028,Product5036,Baby Powder,Baby & Mother Care,5,187.32,936.6,668.24,268.36,West Branch,Upi,2023,2,Feb,Feb-2023,Q1,Monday,6,28.65,187.32,False,False
INV00148,2023-12-15,CUST1067,Product2591,Digital Thermometer,Medical Devices,2,1884.47,3768.94,2841.34,927.6,East Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Friday,50,24.61,1884.47,False,True
INV00149,2023-05-27,CUST1059,Product2704,Cetirizine 10Mg,Otc Medicines,5,108.12,540.6,337.48,203.12,West Branch,Cash,2023,5,May,May-2023,Q2,Saturday,21,37.57,108.12,True,False
INV00150,2023-07-10,CUST1007,Product1556,Glucometer,Medical Devices,5,2531.91,12659.55,9038.56,3620.99,East Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Monday,28,28.6,2531.91,False,True
INV00151,2023-06-09,CUST1039,Product4998,Paracetamol 500Mg,Otc Medicines,3,310.09,930.27,743.26,187.01,East Branch,Upi,2023,6,Jun,Jun-2023,Q2,Friday,23,20.1,310.09,False,False
INV00152,2023-10-22,CUST1046,Product2136,Antacid Syrup,Otc Medicines,2,294.6,589.2,411.56,177.64,South Branch,Upi,2023,10,Oct,Oct-2023,Q4,Sunday,42,30.15,294.6,True,False
INV00153,2023-12-31,CUST1074,Product6352,Amoxicillin 500Mg,Prescription Drugs,7,370.06,2590.42,2275.81,314.61,East Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Sunday,52,12.15,370.06,True,False
INV00154,2023-10-05,CUST1096,Product2265,Vitamin C 500Mg,Otc Medicines,4,228.77,915.08,561.49,353.59,West Branch,Insurance,2023,10,Oct,Oct-2023,Q4,Thursday,40,38.64,228.77,False,False
INV00155,2023-07-12,CUST1050,Product8437,Lip Balm,Cosmetics & Skincare,1,628.24,628.24,328.48,299.76,South Branch,Debit Card,2023,7,Jul,Jul-2023,Q3,Wednesday,28,47.71,628.24,False,False
INV00156,2023-01-07,CUST1033,Product8813,Tulsi Drops,Herbal & Ayurvedic,4,469.82,1879.28,1409.61,469.67,Central Branch,Debit Card,2023,1,Jan,Jan-2023,Q1,Saturday,1,24.99,469.82,True,False
INV00157,2023-08-14,CUST1099,Product7540,Turmeric Capsules,Herbal & Ayurvedic,3,211.3,633.9,494.29,139.61,Central Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Monday,33,22.02,211.3,False,False
INV00158,2023-10-15,CUST1022,Product6658,Ciprofloxacin 500Mg,Prescription Drugs,7,692.0,4844.0,3725.09,1118.91,South Branch,Insurance,2023,10,Oct,Oct-2023,Q4,Sunday,41,23.1,692.0,True,True
INV00159,2023-01-21,CUST1084,Product2682,Multivitamin Tablets,Supplements & Vitamins,6,308.61,1851.66,1188.61,663.05,Central Branch,Debit Card,2023,1,Jan,Jan-2023,Q1,Saturday,3,35.81,308.61,True,False
INV00160,2023-01-15,CUST1064,Product4056,Omeprazole 20Mg,Prescription Drugs,3,320.2,960.6,796.03,164.57,South Branch,Upi,2023,1,Jan,Jan-2023,Q1,Sunday,2,17.13,320.2,True,False
INV00161,2023-03-13,CUST1145,Product4676,Amlodipine 5Mg,Prescription Drugs,2,745.56,1491.12,1199.29,291.83,West Branch,Cash,2023,3,Mar,Mar-2023,Q1,Monday,11,19.57,745.56,False,False
INV00162,2023-12-15,CUST1024,Product5473,Knee Support,Medical Devices,3,3003.31,9009.93,6287.09,2722.84,West Branch,Upi,2023,12,Dec,Dec-2023,Q4,Friday,50,30.22,3003.31,False,True
INV00163,2023-09-30,CUST1009,Product6797,Iron Supplement,Supplements & Vitamins,6,635.2,3811.2,2857.23,953.97,West Branch,Insurance,2023,9,Sep,Sep-2023,Q3,Saturday,39,25.03,635.2,True,True
INV00164,2023-12-10,CUST1072,Product9465,Amlodipine 5Mg,Prescription Drugs,7,581.67,4071.69,3370.76,700.93,East Branch,Upi,2023,12,Dec,Dec-2023,Q4,Sunday,49,17.21,581.67,True,True
INV00165,2023-01-11,CUST1033,Product3043,Baby Lotion,Baby & Mother Care,6,1465.09,8790.54,5939.09,2851.45,Central Branch,Cash,2023,1,Jan,Jan-2023,Q1,Wednesday,2,32.44,1465.09,False,True
INV00166,2023-03-17,CUST1148,Product3720,Baby Diaper Pack,Baby & Mother Care,3,783.1,2349.3,1877.12,472.18,North Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Friday,11,20.1,783.1,False,False
INV00167,2023-08-21,CUST1077,Product8833,Ibuprofen 400Mg,Otc Medicines,4,43.9,175.6,121.72,53.88,Central Branch,Cash,2023,8,Aug,Aug-2023,Q3,Monday,34,30.68,43.9,False,False
INV00168,2023-05-02,CUST1106,Product9619,Maternity Pads,Baby & Mother Care,2,1468.9,2937.8,2290.98,646.82,South Branch,Credit Card,2023,5,May,May-2023,Q2,Tuesday,18,22.02,1468.9,False,False
INV00169,2023-09-19,CUST1114,Product9907,Atorvastatin 20Mg,Prescription Drugs,5,623.99,3119.95,2729.79,390.16,North Branch,Cash,2023,9,Sep,Sep-2023,Q3,Tuesday,38,12.51,623.99,False,False
INV00170,2023-01-07,CUST1132,Product1021,Antacid Syrup,Otc Medicines,6,278.53,1671.18,1132.31,538.87,East Branch,Insurance,2023,1,Jan,Jan-2023,Q1,Saturday,1,32.24,278.53,True,False
INV00171,2023-01-14,CUST1012,Product2560,Vitamin C 500Mg,Otc Medicines,3,33.45,100.35,76.99,23.36,East Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Saturday,2,23.28,33.45,True,False
INV00172,2023-06-22,CUST1032,Product1306,Glucometer,Medical Devices,2,1352.86,2705.72,2045.43,660.29,Central Branch,Upi,2023,6,Jun,Jun-2023,Q2,Thursday,25,24.4,1352.86,False,False
INV00173,2023-12-18,CUST1131,Product9946,Moisturizer Cream,Cosmetics & Skincare,6,589.4,3536.4,2273.5,1262.9,North Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Monday,51,35.71,589.4,False,True
INV00174,2023-11-28,CUST1024,Product9595,Protein Powder,Supplements & Vitamins,5,589.32,2946.6,2059.98,886.62,North Branch,Upi,2023,11,Nov,Nov-2023,Q4,Tuesday,48,30.09,589.32,False,False
INV00175,2023-06-01,CUST1096,Product7563,Pulse Oximeter,Medical Devices,4,1487.32,5949.28,3881.73,2067.55,South Branch,Cash,2023,6,Jun,Jun-2023,Q2,Thursday,22,34.75,1487.32,False,True
INV00176,2023-09-19,CUST1115,Product5732,Cough Syrup,Otc Medicines,2,180.6,361.2,225.86,135.34,South Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Tuesday,38,37.47,180.6,False,False
INV00177,2023-08-13,CUST1008,Product7895,Lip Balm,Cosmetics & Skincare,5,399.36,1996.8,980.43,1016.37,East Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Sunday,32,50.9,399.36,True,False
INV00178,2023-10-20,CUST1041,Product3365,Maternity Pads,Baby & Mother Care,2,447.81,895.62,560.41,335.21,Central Branch,Upi,2023,10,Oct,Oct-2023,Q4,Friday,42,37.43,447.81,False,False
INV00179,2023-03-25,CUST1123,Product9219,Breast Pump,Baby & Mother Care,5,734.52,3672.6,2633.39,1039.21,South Branch,Cash,2023,3,Mar,Mar-2023,Q1,Saturday,12,28.3,734.52,True,True
INV00180,2023-06-13,CUST1010,Product1629,Cetirizine 10Mg,Otc Medicines,5,22.98,114.9,78.4,36.5,Central Branch,Debit Card,2023,6,Jun,Jun-2023,Q2,Tuesday,24,31.77,22.98,False,False
INV00181,2023-09-14,CUST1008,Product8115,Baby Lotion,Baby & Mother Care,5,585.06,2925.3,1913.8,1011.5,Central Branch,Insurance,2023,9,Sep,Sep-2023,Q3,Thursday,37,34.58,585.06,False,False
INV00182,2023-06-24,CUST1049,Product4568,Amoxicillin 500Mg,Prescription Drugs,6,209.07,1254.42,1096.53,157.89,Central Branch,Insurance,2023,6,Jun,Jun-2023,Q2,Saturday,25,12.59,209.07,True,False
INV00183,2023-11-30,CUST1037,Product1281,Hand Sanitizer,Cosmetics & Skincare,7,701.2,4908.4,3183.29,1725.11,South Branch,Cash,2023,11,Nov,Nov-2023,Q4,Thursday,48,35.15,701.2,False,True
INV00184,2023-02-28,CUST1012,Product5585,Digital Thermometer,Medical Devices,7,1019.04,7133.28,5806.48,1326.8,Central Branch,Cash,2023,2,Feb,Feb-2023,Q1,Tuesday,9,18.6,1019.04,False,True
INV00185,2023-08-05,CUST1039,Product6342,Antiseptic Cream,Cosmetics & Skincare,2,773.84,1547.68,1081.46,466.22,South Branch,Upi,2023,8,Aug,Aug-2023,Q3,Saturday,31,30.12,773.84,True,False
INV00186,2023-05-31,CUST1080,Product2969,Giloy Juice,Herbal & Ayurvedic,2,258.18,516.36,339.55,176.81,Central Branch,Insurance,2023,5,May,May-2023,Q2,Wednesday,22,34.24,258.18,False,False
INV00187,2023-09-21,CUST1086,Product2198,Antacid Syrup,Otc Medicines,7,73.59,515.13,392.7,122.43,Central Branch,Upi,2023,9,Sep,Sep-2023,Q3,Thursday,38,23.77,73.59,False,False
INV00188,2023-04-24,CUST1026,Product4719,Paracetamol 500Mg,Otc Medicines,7,342.95,2400.65,1740.81,659.84,South Branch,Cash,2023,4,Apr,Apr-2023,Q2,Monday,17,27.49,342.95,False,False
INV00189,2023-10-16,CUST1031,Product4124,Ashwagandha Tablets,Herbal & Ayurvedic,4,138.82,555.28,331.52,223.76,North Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Monday,42,40.3,138.82,False,False
INV00190,2023-07-11,CUST1089,Product7924,Digital Thermometer,Medical Devices,2,1415.44,2830.88,2316.06,514.82,North Branch,Cash,2023,7,Jul,Jul-2023,Q3,Tuesday,28,18.19,1415.44,False,False
INV00191,2023-04-08,CUST1102,Product5114,Omeprazole 20Mg,Prescription Drugs,5,302.29,1511.45,1303.69,207.76,Central Branch,Insurance,2023,4,Apr,Apr-2023,Q2,Saturday,14,13.75,302.29,True,False
INV00192,2023-12-31,CUST1088,Product9189,Baby Lotion,Baby & Mother Care,2,1331.49,2662.98,2014.71,648.27,East Branch,Cash,2023,12,Dec,Dec-2023,Q4,Sunday,52,24.34,1331.49,True,False
INV00193,2023-07-18,CUST1060,Product6592,Maternity Pads,Baby & Mother Care,1,573.17,573.17,397.76,175.41,Central Branch,Debit Card,2023,7,Jul,Jul-2023,Q3,Tuesday,29,30.6,573.17,False,False
INV00194,2023-09-24,CUST1009,Product7228,Amoxicillin 500Mg,Prescription Drugs,1,422.2,422.2,370.55,51.65,East Branch,Credit Card,2023,9,Sep,Sep-2023,Q3,Sunday,38,12.23,422.2,True,False
INV00195,2023-06-02,CUST1048,Product9234,Ibuprofen 400Mg,Otc Medicines,6,321.7,1930.2,1230.01,700.19,West Branch,Upi,2023,6,Jun,Jun-2023,Q2,Friday,22,36.28,321.7,False,False
INV00196,2023-01-21,CUST1124,Product7542,Chyawanprash 500G,Herbal & Ayurvedic,6,453.42,2720.52,1524.12,1196.4,East Branch,Upi,2023,1,Jan,Jan-2023,Q1,Saturday,3,43.98,453.42,True,False
INV00197,2023-05-21,CUST1078,Product7012,Amlodipine 5Mg,Prescription Drugs,3,372.66,1117.98,948.56,169.42,East Branch,Credit Card,2023,5,May,May-2023,Q2,Sunday,20,15.15,372.66,True,False
INV00198,2023-06-05,CUST1146,Product7787,Antiseptic Cream,Cosmetics & Skincare,4,552.57,2210.28,1033.52,1176.76,East Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Monday,23,53.24,552.57,False,False
INV00199,2023-03-15,CUST1042,Product6047,Paracetamol 500Mg,Otc Medicines,6,79.78,478.68,317.74,160.94,Central Branch,Cash,2023,3,Mar,Mar-2023,Q1,Wednesday,11,33.62,79.78,False,False
INV00200,2023-06-21,CUST1047,Product7284,Hand Sanitizer,Cosmetics & Skincare,4,115.28,461.12,228.74,232.38,Central Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Wednesday,25,50.39,115.28,False,False
INV00201,2023-01-26,CUST1122,Product6752,Chyawanprash 500G,Herbal & Ayurvedic,6,347.89,2087.34,1343.17,744.17,North Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Thursday,4,35.65,347.89,False,False
INV00202,2023-02-19,CUST1060,Product4273,Bp Monitor,Medical Devices,1,1057.99,1057.99,734.13,323.86,East Branch,Insurance,2023,2,Feb,Feb-2023,Q1,Sunday,7,30.61,1057.99,True,False
INV00203,2023-08-30,CUST1108,Product2249,Metformin 850Mg,Prescription Drugs,3,560.37,1681.11,1357.86,323.25,Central Branch,Cash,2023,8,Aug,Aug-2023,Q3,Wednesday,35,19.23,560.37,False,False
INV00204,2023-05-23,CUST1011,Product9841,Ciprofloxacin 500Mg,Prescription Drugs,5,153.7,768.5,673.37,95.13,East Branch,Insurance,2023,5,May,May-2023,Q2,Tuesday,21,12.38,153.7,False,False
INV00205,2023-09-15,CUST1146,Product7780,Azithromycin 500Mg,Prescription Drugs,5,537.75,2688.75,2152.39,536.36,East Branch,Upi,2023,9,Sep,Sep-2023,Q3,Friday,37,19.95,537.75,False,False
INV00206,2023-10-29,CUST1102,Product7764,Ashwagandha Tablets,Herbal & Ayurvedic,1,88.23,88.23,61.9,26.33,East Branch,Insurance,2023,10,Oct,Oct-2023,Q4,Sunday,43,29.84,88.23,True,False
INV00207,2023-05-16,CUST1070,Product3472,Breast Pump,Baby & Mother Care,5,1353.98,6769.9,5291.53,1478.37,North Branch,Debit Card,2023,5,May,May-2023,Q2,Tuesday,20,21.84,1353.98,False,True
INV00208,2023-01-05,CUST1149,Product8397,Neem Capsules,Herbal & Ayurvedic,5,349.91,1749.55,1337.44,412.11,West Branch,Debit Card,2023,1,Jan,Jan-2023,Q1,Thursday,1,23.56,349.91,False,False
INV00209,2023-12-08,CUST1002,Product4874,Cetirizine 10Mg,Otc Medicines,6,96.17,577.02,408.89,168.13,South Branch,Insurance,2023,12,Dec,Dec-2023,Q4,Friday,49,29.14,96.17,False,False
INV00210,2023-02-05,CUST1031,Product4374,Vitamin C 500Mg,Otc Medicines,6,130.08,780.48,533.77,246.71,Central Branch,Upi,2023,2,Feb,Feb-2023,Q1,Sunday,5,31.61,130.08,True,False
INV00211,2023-01-12,CUST1136,Product8123,Ciprofloxacin 500Mg,Prescription Drugs,2,154.44,308.88,249.56,59.32,North Branch,Insurance,2023,1,Jan,Jan-2023,Q1,Thursday,2,19.2,154.44,False,False
INV00212,2023-04-28,CUST1104,Product9555,B-Complex,Supplements & Vitamins,5,275.82,1379.1,698.46,680.64,Central Branch,Insurance,2023,4,Apr,Apr-2023,Q2,Friday,17,49.35,275.82,False,False
INV00213,2023-08-19,CUST1016,Product3785,Amoxicillin 500Mg,Prescription Drugs,6,481.14,2886.84,2252.39,634.45,North Branch,Upi,2023,8,Aug,Aug-2023,Q3,Saturday,33,21.98,481.14,True,False
INV00214,2023-03-07,CUST1002,Product3496,Heating Pad,Medical Devices,4,1270.01,5080.04,4050.71,1029.33,North Branch,Upi,2023,3,Mar,Mar-2023,Q1,Tuesday,10,20.26,1270.01,False,True
INV00215,2023-11-07,CUST1143,Product5437,Calcium + D3,Supplements & Vitamins,4,443.69,1774.76,912.94,861.82,East Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Tuesday,45,48.56,443.69,False,False
INV00216,2023-02-11,CUST1035,Product8629,Antiseptic Cream,Cosmetics & Skincare,4,206.38,825.52,385.81,439.71,South Branch,Upi,2023,2,Feb,Feb-2023,Q1,Saturday,6,53.26,206.38,True,False
INV00217,2023-06-12,CUST1130,Product3978,Baby Powder,Baby & Mother Care,7,540.46,3783.22,3041.01,742.21,South Branch,Debit Card,2023,6,Jun,Jun-2023,Q2,Monday,24,19.62,540.46,False,True
INV00218,2023-10-08,CUST1095,Product6901,Ors Sachets,Otc Medicines,4,209.1,836.4,513.09,323.31,Central Branch,Cash,2023,10,Oct,Oct-2023,Q4,Sunday,40,38.65,209.1,True,False
INV00219,2023-01-25,CUST1136,Product3964,Azithromycin 500Mg,Prescription Drugs,6,718.59,4311.54,3575.11,736.43,Central Branch,Upi,2023,1,Jan,Jan-2023,Q1,Wednesday,4,17.08,718.59,False,True
INV00220,2023-01-12,CUST1031,Product1845,Antacid Syrup,Otc Medicines,1,96.74,96.74,75.84,20.9,West Branch,Upi,2023,1,Jan,Jan-2023,Q1,Thursday,2,21.6,96.74,False,False
INV00221,2023-12-15,CUST1060,Product7610,Moisturizer Cream,Cosmetics & Skincare,5,129.25,646.25,348.84,297.41,East Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Friday,50,46.02,129.25,False,False
INV00222,2023-05-10,CUST1056,Product9648,Giloy Juice,Herbal & Ayurvedic,5,486.0,2430.0,1638.42,791.58,East Branch,Credit Card,2023,5,May,May-2023,Q2,Wednesday,19,32.58,486.0,False,False
INV00223,2023-07-09,CUST1097,Product2638,Giloy Juice,Herbal & Ayurvedic,1,153.97,153.97,115.8,38.17,East Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Sunday,27,24.79,153.97,True,False
INV00224,2023-05-04,CUST1116,Product8870,Omeprazole 20Mg,Prescription Drugs,7,250.02,1750.14,1491.47,258.67,South Branch,Upi,2023,5,May,May-2023,Q2,Thursday,18,14.78,250.02,False,False
INV00225,2023-01-14,CUST1086,Product4716,Baby Food 200G,Baby & Mother Care,3,627.51,1882.53,1387.75,494.78,Central Branch,Upi,2023,1,Jan,Jan-2023,Q1,Saturday,2,26.28,627.51,True,False
INV00226,2023-08-18,CUST1058,Product7007,Maternity Pads,Baby & Mother Care,2,304.65,609.3,448.62,160.68,Central Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Friday,33,26.37,304.65,False,False
INV00227,2023-08-01,CUST1139,Product5798,Tulsi Drops,Herbal & Ayurvedic,1,248.22,248.22,145.98,102.24,Central Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Tuesday,31,41.19,248.22,False,False
INV00228,2023-02-03,CUST1082,Product5839,Pulse Oximeter,Medical Devices,7,777.56,5442.92,4488.01,954.91,West Branch,Insurance,2023,2,Feb,Feb-2023,Q1,Friday,5,17.54,777.56,False,True
INV00229,2023-01-21,CUST1113,Product5200,Multivitamin Tablets,Supplements & Vitamins,5,564.2,2821.0,1791.73,1029.27,South Branch,Upi,2023,1,Jan,Jan-2023,Q1,Saturday,3,36.49,564.2,True,False
INV00230,2023-01-29,CUST1058,Product9123,Amoxicillin 500Mg,Prescription Drugs,1,609.86,609.86,493.98,115.88,North Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Sunday,4,19.0,609.86,True,False
INV00231,2023-08-02,CUST1087,Product8340,Pulse Oximeter,Medical Devices,3,1885.45,5656.35,4370.83,1285.52,North Branch,Cash,2023,8,Aug,Aug-2023,Q3,Wednesday,31,22.73,1885.45,False,True
INV00232,2023-11-29,CUST1129,Product8788,Protein Powder,Supplements & Vitamins,4,687.83,2751.32,1595.61,1155.71,North Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Wednesday,48,42.01,687.83,False,False
INV00233,2023-11-10,CUST1143,Product6330,Calcium + D3,Supplements & Vitamins,1,1154.33,1154.33,652.92,501.41,West Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Friday,45,43.44,1154.33,False,False
INV00234,2023-09-18,CUST1081,Product2246,Giloy Juice,Herbal & Ayurvedic,4,264.52,1058.08,725.01,333.07,South Branch,Insurance,2023,9,Sep,Sep-2023,Q3,Monday,38,31.48,264.52,False,False
INV00235,2023-10-19,CUST1122,Product5285,Amoxicillin 500Mg,Prescription Drugs,2,593.86,1187.72,1043.21,144.51,West Branch,Cash,2023,10,Oct,Oct-2023,Q4,Thursday,42,12.17,593.86,False,False
INV00236,2023-09-15,CUST1095,Product4983,Triphala Churna,Herbal & Ayurvedic,2,495.33,990.66,705.99,284.67,Central Branch,Upi,2023,9,Sep,Sep-2023,Q3,Friday,37,28.74,495.33,False,False
INV00237,2023-07-02,CUST1059,Product5941,Moisturizer Cream,Cosmetics & Skincare,3,82.8,248.4,167.0,81.4,North Branch,Cash,2023,7,Jul,Jul-2023,Q3,Sunday,26,32.77,82.8,True,False
INV00238,2023-08-01,CUST1113,Product8031,Moisturizer Cream,Cosmetics & Skincare,1,172.76,172.76,109.11,63.65,West Branch,Debit Card,2023,8,Aug,Aug-2023,Q3,Tuesday,31,36.84,172.76,False,False
INV00239,2023-09-25,CUST1149,Product8165,Glucometer,Medical Devices,2,2911.03,5822.06,3945.76,1876.3,North Branch,Credit Card,2023,9,Sep,Sep-2023,Q3,Monday,39,32.23,2911.03,False,True
INV00240,2023-08-24,CUST1089,Product8003,Heating Pad,Medical Devices,6,2631.17,15787.02,10967.41,4819.61,East Branch,Debit Card,2023,8,Aug,Aug-2023,Q3,Thursday,34,30.53,2631.17,False,True
